repo_name,repo_status,mode,confidence,provider,n_files,has_pipeline_state,has_standard_logs,has_autoresearch,has_hitl,has_hitl_launch,evidence,repo_created_at,repo_pushed_at,capability_era,possible_modes_by_time,final_mode,final_confidence,mode_source
llm-multi-person-id-1096-claude,executed,standard,medium,codex,3984,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-06T23:39:28Z,2026-07-07T01:26:44Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
llm_unspeakables_20260713_124114_33f1a14e,executed,standard,medium,codex,244,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-13T12:41:16Z,2026-07-13T14:53:24Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
llms_don_t_do_much_tom_in_writ_20260714_234243_6b6ff0f4,executed,standard,medium,codex,4122,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-14T23:42:45Z,2026-07-15T00:45:38Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
how_do_we_make_sure_skills_sel_20260715_033947_a0801865,executed,standard,medium,codex,4076,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-15T03:39:50Z,2026-07-15T04:42:21Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
cartographers_of_the_ai_latent_20260720_142733_1b997657,executed,unknown,low,codex,233,True,False,False,False,False,insufficient runtime evidence,2026-07-20T14:27:35Z,2026-07-20T16:19:06Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
synthetic_data_with_base_model_20260720_181704_b08e72e8,executed,standard,medium,codex,229,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-20T18:17:06Z,2026-07-21T05:09:54Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
what_kind_of_tools_do_llms_thi_20260720_181157_f89eda47,executed,standard,medium,codex,219,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-25T02:16:38Z,2026-07-25T02:22:51Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
adversarial_prompt_injection_v_20260728_181355_db6fd146,executed,standard,medium,codex,100,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-28T18:13:56Z,2026-07-28T18:17:08Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
emergent_adversarial_prompt_in_20260728_195215_54394617,executed,standard,medium,codex,100,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-28T19:52:16Z,2026-07-28T19:55:38Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
can_self_report_training_help__20260728_230205_15848d12,executed,standard,medium,codex,213,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-28T23:02:08Z,2026-07-29T00:27:00Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
scaling_analysis_of_distribute_20260729_000241_d3c51cab,executed,standard,medium,codex,100,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-29T00:02:43Z,2026-07-29T00:02:56Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
adversarial_prompt_injection_v_20260729_000827_3a2a967e,executed,standard,medium,codex,100,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-29T00:08:28Z,2026-07-29T00:08:40Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
emergent_collective_intelligen_20260729_001254_501032ff,executed,standard,medium,codex,100,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-29T00:12:55Z,2026-07-29T00:13:07Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
semantic_coherence_impact_on_a_20260729_154614_23123c8f,executed,standard,medium,codex,100,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-29T15:46:15Z,2026-07-29T15:46:41Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
systematic_bias_in_llm_chain_o_20260729_160340_206cc029,executed,standard,medium,codex,100,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-29T16:03:42Z,2026-07-29T16:04:01Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
systematic_bias_in_llm_uncerta_20260729_161235_2f048b69,executed,standard,medium,codex,100,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-29T16:12:36Z,2026-07-29T16:12:55Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
multi_agent_adversarial_prompt_20260729_161608_d239e51e,executed,standard,medium,codex,100,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-29T16:16:09Z,2026-07-29T16:16:26Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
confidence_calibration_bias_in_20260729_173126_3e462a5c,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-07-29T17:31:27Z,2026-07-29T17:31:32Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
uncertainty_quantification_in__20260729_174425_a1dd0b7b,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-07-29T17:44:26Z,2026-07-29T17:44:31Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
emergent_collective_intelligen_20260729_220327_7c5d10a3,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-07-29T22:03:29Z,2026-07-29T22:03:34Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
decomposing_epistemic_and_alea_20260729_220440_015e4747,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-07-29T22:04:41Z,2026-07-29T22:04:46Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
causal_analysis_of_chain_of_th_20260729_225459_a67beda8,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-07-29T22:55:00Z,2026-07-29T22:55:05Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
mediation_analysis_of_chain_of_20260729_225721_8b610257,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-07-29T22:57:22Z,2026-07-29T22:57:27Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
architectural_vulnerability_pa_20260729_233928_30466f46,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-07-29T23:39:29Z,2026-07-29T23:39:33Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
uncertainty_quantification_in__20260729_234457_09cb52d9,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-07-29T23:44:58Z,2026-07-29T23:45:03Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
uncertainty_quantification_in__20260729_234744_42b8fd3c,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-07-29T23:47:45Z,2026-07-29T23:47:49Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
optimal_context_window_scaling_20260729_235329_d2f87e8b,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-07-29T23:53:30Z,2026-07-29T23:53:35Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
adversarial_robustness_of_caus_20260730_075226_8bc8290e,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-07-30T07:52:27Z,2026-07-30T07:52:32Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
probabilistic_calibration_metr_20260730_075410_ac649b07,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-07-30T07:54:11Z,2026-07-30T07:54:16Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
systematic_stress_testing_of___20260730_161741_765e263a,executed,standard,medium,codex,100,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-30T16:17:43Z,2026-07-30T16:18:00Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
can-self-report-training-help-lie-de4e-codex,executed,standard,medium,codex,268,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-31T05:49:13Z,2026-07-31T06:44:35Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
tension-between-independence-0807-codex,executed,standard,medium,codex,201,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-31T05:58:57Z,2026-07-31T06:31:30Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
already-present-beliefs-ea16-codex,executed,standard,medium,codex,230,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-31T13:51:06Z,2026-07-31T14:30:30Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
reverse-stress-testing-for-detecting-f225,executed,unknown,low,codex,105,True,False,False,False,False,insufficient runtime evidence,2026-08-03T16:28:00Z,2026-08-03T16:28:11Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
null-results-as-alignment-signals-858f,executed,standard,medium,codex,171,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-08-03T17:21:37Z,2026-08-03T17:50:59Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
null-alignment-matrix-diagnosing-when-56ad,executed,standard,medium,codex,151,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-08-04T00:09:22Z,2026-08-04T01:03:37Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
systematic-stress-testing-daac,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-08-04T17:56:11Z,2026-08-04T17:56:16Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
blind-adversarial-evaluation-3b83,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-08-04T17:58:53Z,2026-08-04T17:58:59Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
systematically-mapping-the-null-result-3d8a,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-08-04T21:04:57Z,2026-08-04T21:05:02Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
diagnosing-null-results-in-misalignment-e05e,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-08-04T21:10:01Z,2026-08-04T21:10:08Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
dialing-up-misalignment-systematic-c2b3,executed,standard,medium,codex,107,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-08-04T21:16:27Z,2026-08-04T21:17:26Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
systematic-stress-testing-3eba,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-08-04T21:46:10Z,2026-08-04T21:46:15Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
reverse-alignment-characterizing-46f6,executed,standard,medium,codex,268,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-08-05T01:47:34Z,2026-08-05T03:26:14Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
reverse-nulls-diagnosing-the-hidden-732a,executed,standard,medium,codex,184,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-08-05T15:31:49Z,2026-08-05T16:49:02Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
win-on-post-train-bencn-75ee,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-08-05T16:02:04Z,2026-08-05T16:02:09Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
systematic-hypothesis-testing-of-null-f70b,executed,unknown,low,codex,325,True,False,False,False,False,insufficient runtime evidence,2026-08-05T17:41:45Z,2026-08-05T20:02:24Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
adaptive-experimental-design-ead2,executed,standard,medium,codex,456,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-08-05T22:34:13Z,2026-08-06T00:42:33Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
systematically-probing-alignment-null-843e,executed,standard,medium,codex,258,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-08-06T16:13:41Z,2026-08-06T19:30:31Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
quantifying-the-null-intervention-c064,executed,standard,medium,codex,272,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-08-07T16:18:32Z,2026-08-07T17:28:29Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
diagnosing-experimental-insensitivity-c74f,executed,standard,medium,codex,291,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-08-07T19:15:40Z,2026-08-07T22:51:05Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
scaling-law-deviations-under-targeted-ee5c,initialized_only,unknown,low,unknown,3,False,False,False,False,False,insufficient runtime evidence,2026-08-07T19:26:20Z,2026-08-07T19:26:48Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
when-should-an-ai-ask-for-clarification-f275-claude,executed,standard,medium,codex,344,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-08-19T20:13:07Z,2026-08-20T04:04:18Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
when-should-an-ai-ask-for-clarification-59b5-codex,executed,standard,medium,codex,209,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-08-19T20:28:27Z,2026-08-19T21:16:35Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
fixed-points-of-ai-revision-a756,executed,standard,medium,codex,2628,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-08-19T21:28:56Z,2026-08-20T01:21:57Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
can-powerful-models-help-with-difficult-3a0f-codex,executed,standard,medium,codex,206,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-08-20T02:06:15Z,2026-08-20T02:50:12Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
preference-understanding-9cf3-codex,executed,standard,medium,codex,207,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-08-20T02:15:07Z,2026-08-20T03:08:59Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
can-powerful-models-help-with-difficult-dab1-claude,initialized_only,unknown,low,claude,3,False,False,False,False,False,insufficient runtime evidence,2026-08-20T02:16:56Z,2026-08-20T02:17:01Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
preference-understanding-8cc6-claude,executed,standard,medium,codex,299,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-08-20T02:35:54Z,2026-08-20T04:04:44Z,hitl_available,standard|autoresearch|hitl,standard,medium,runtime_standard_structure
cot-interpretability-brain-age,empty,unknown,low,unknown,0,False,False,False,False,False,no valid HEAD,2026-08-27T04:42:25Z,2026-08-27T04:42:26Z,hitl_available,standard|autoresearch|hitl,unknown,low,historical_constraint_only
