repo_name,trajectory_id,provider,stage,transcript_path,n_nonempty_lines,n_json_records,n_non_json_lines,n_canonical_events,n_unknown_structures,n_parse_exceptions,empty_transcript,read_failed,non_json_examples,parse_exception_examples,unknown_structures
base-vs-instruct-models-9ebe-codex,base-vs-instruct-models-9ebe-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,158,155,3,144,0,0,False,False,line 1: 'Reading prompt from stdin...' || line 138: '2026-06-08T22:30:49.084444Z ERROR codex_core::tools::router: error=apply_patch verification failed: Failed to find expec' || line 139: '- Use TransformerLens or Crosscode only if the project expands into activation-level diagnostics.',,
base-vs-instruct-models-d3a1-gemini,base-vs-instruct-models-d3a1-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,307,131,176,131,0,0,False,False,line 1: 'Warning: 256-color support not detected. Using a terminal with at least 256-color support is recommended for a better vi' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
base-vs-instruct-models-d3a1-gemini,base-vs-instruct-models-d3a1-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,84,80,4,80,0,0,False,False,line 1: 'Warning: 256-color support not detected. Using a terminal with at least 256-color support is recommended for a better vi' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
base-vs-instruct-models-d95a-claude,base-vs-instruct-models-d95a-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,217,217,0,192,5,0,False,False,,,claude:user_block:document:5
base-vs-instruct-models-d95a-claude,base-vs-instruct-models-d95a-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,275,275,0,240,0,0,False,False,,,
basis-vectors-persona-03ae-claude,basis-vectors-persona-03ae-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,176,176,0,176,0,0,False,False,,,
basis-vectors-persona-03ae-claude,basis-vectors-persona-03ae-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,134,134,0,134,0,0,False,False,,,
basis-vectors-persona-4079-gemini,basis-vectors-persona-4079-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,1406,280,1126,280,4,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Failed to load API key from storage: SystemError [ERR_SYSTEM_ERROR]: A system error occurred: uv_os_get_passwd returned ' || line 3: '    at Module.userInfo (node:os:305:11)',,gemini:non_dict:4
basis-vectors-persona-4079-gemini,basis-vectors-persona-4079-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,279,213,66,213,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Failed to load API key from storage: SystemError [ERR_SYSTEM_ERROR]: A system error occurred: uv_os_get_passwd returned ' || line 3: '    at Module.userInfo (node:os:305:11)',,
basis-vectors-persona-7acf-codex,basis-vectors-persona-7acf-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,143,141,2,140,1,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Refusing to create helper binaries under temporary dir ""/tmp""' || line 2: 'Reading prompt from stdin...'",,codex:item:web_search:1
basis-vectors-persona-7acf-codex,basis-vectors-persona-7acf-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,197,195,2,195,0,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Refusing to create helper binaries under temporary dir ""/tmp""' || line 2: 'Reading prompt from stdin...'",,
basis-vectors-persona-claude,basis-vectors-persona-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,645,645,0,645,0,0,False,False,,,
basis-vectors-persona-claude,basis-vectors-persona-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,92,92,0,92,0,0,False,False,,,
can-powerful-models-help-with-difficult-3a0f-codex,can-powerful-models-help-with-difficult-3a0f-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,71,70,1,62,2,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:2
can-powerful-models-help-with-difficult-3a0f-codex,can-powerful-models-help-with-difficult-3a0f-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,125,123,2,104,0,0,False,False,line 1: 'Reading prompt from stdin...' || line 13: '2026-08-20T02:13:43.933763Z ERROR codex_core::tools::router: error=apply_patch verification failed: invalid patch: multi',,
can-powerful-models-help-with-difficult-3a0f-codex,can-powerful-models-help-with-difficult-3a0f-codex::codex,codex,paper_writer,logs/paper_writer_codex_transcript.jsonl,39,38,1,34,0,0,False,False,line 1: 'Reading prompt from stdin...',,
can-self-report-training-help-lie-de4e-codex,can-self-report-training-help-lie-de4e-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,96,95,1,82,6,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:6
can-self-report-training-help-lie-de4e-codex,can-self-report-training-help-lie-de4e-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,130,125,5,112,0,0,False,False,line 1: 'Reading prompt from stdin...' || line 65: '2026-07-31T06:18:53.639204Z ERROR codex_models_manager::manager: failed to refresh available models: timeout waiting for' || line 117: '2026-07-31T06:35:43.700098Z ERROR codex_core::tools::router: error=apply_patch verification failed: Failed to find expec',,
can_self_report_training_help__20260728_230205_15848d12,can_self_report_training_help__20260728_230205_15848d12::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,374,374,0,342,4,0,False,False,,,claude:user_block:document:4
can_self_report_training_help__20260728_230205_15848d12,can_self_report_training_help__20260728_230205_15848d12::claude,claude,execution,logs/execution_claude_transcript.jsonl,1004,1004,0,940,0,0,False,False,,,
careful-llm-words-4e0d-codex,careful-llm-words-4e0d-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,105,103,2,103,0,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Refusing to create helper binaries under temporary dir ""/tmp""' || line 2: 'Reading prompt from stdin...'",,
careful-llm-words-4e0d-codex,careful-llm-words-4e0d-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,186,184,2,184,0,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Refusing to create helper binaries under temporary dir ""/tmp""' || line 2: 'Reading prompt from stdin...'",,
careful-llm-words-aaec-claude,careful-llm-words-aaec-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,298,298,0,298,10,0,False,False,,,claude:user_block:document:10
careful-llm-words-aaec-claude,careful-llm-words-aaec-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,140,140,0,140,0,0,False,False,,,
careful-llm-words-c365-gemini,careful-llm-words-c365-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,282,144,138,144,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Failed to load API key from storage: SystemError [ERR_SYSTEM_ERROR]: A system error occurred: uv_os_get_passwd returned ' || line 3: '    at Module.userInfo (node:os:305:11)',,
careful-llm-words-c365-gemini,careful-llm-words-c365-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,224,160,64,160,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Failed to load API key from storage: SystemError [ERR_SYSTEM_ERROR]: A system error occurred: uv_os_get_passwd returned ' || line 3: '    at Module.userInfo (node:os:305:11)',,
careful-llm-words-claude,careful-llm-words-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,329,329,0,329,0,0,False,False,,,
careful-llm-words-claude,careful-llm-words-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,141,141,0,141,0,0,False,False,,,
carrot-or-stick-nlp-1462-claude,carrot-or-stick-nlp-1462-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,231,231,0,231,11,0,False,False,,,claude:user_block:document:11
carrot-or-stick-nlp-1462-claude,carrot-or-stick-nlp-1462-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,166,163,3,163,0,0,False,False,"line 137: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_01FSgEBq1mc7G54zBB5cqi3X"",""type"":""message"",""role"":""as' || line 143: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_014WPiSPBASuL6TYEdpU6Ndf"",""type"":""message"",""role"":""as' || line 144: '{""type"":""user"",""message"":{""role"":""user"",""content"":[{""tool_use_id"":""toolu_01PrrnwwrkgfAxbHTxEqxDM1"",""type"":""tool_result"",'",,
carrot-or-stick-nlp-codex,carrot-or-stick-nlp-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,236,235,1,227,8,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:8
carrot-or-stick-nlp-codex,carrot-or-stick-nlp-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,275,274,1,273,0,0,False,False,line 1: 'Reading prompt from stdin...',,
carrot-or-stick-nlp-e135-claude,carrot-or-stick-nlp-e135-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,264,264,0,264,0,0,False,False,,,
carrot-or-stick-nlp-e135-claude,carrot-or-stick-nlp-e135-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,148,146,2,146,0,0,False,False,"line 129: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_01VwfUP37UvZgJAQPLBr1GWk"",""type"":""message"",""role"":""as' || line 130: '{""type"":""user"",""message"":{""role"":""user"",""content"":[{""tool_use_id"":""toolu_0139AJKnhgmEPvDdUyU9chsf"",""type"":""tool_result"",'",,
carrot-or-stick-nlp-gemini,carrot-or-stick-nlp-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,373,292,81,292,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
carrot-or-stick-nlp-gemini,carrot-or-stick-nlp-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,117,112,5,112,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
cefr-text-difficulty-0907-claude,cefr-text-difficulty-0907-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,213,213,0,213,8,0,False,False,,,claude:user_block:document:8
cefr-text-difficulty-0907-claude,cefr-text-difficulty-0907-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,260,260,0,260,0,0,False,False,,,
chain-of-thought-conv-1189-codex,chain-of-thought-conv-1189-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,130,129,1,129,0,0,False,False,line 1: 'Reading prompt from stdin...',,
chain-of-thought-conv-1189-codex,chain-of-thought-conv-1189-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,179,178,1,178,0,0,False,False,line 1: 'Reading prompt from stdin...',,
chain-of-thought-conv-b564-claude,chain-of-thought-conv-b564-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,422,422,0,422,0,0,False,False,,,
chain-of-thought-conv-b564-claude,chain-of-thought-conv-b564-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,259,256,3,256,0,0,False,False,"line 237: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_0172P19ALtGwxFV5YqjxNxhe"",""type"":""message"",""role"":""as' || line 243: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_01DYbfDT6F8VWwhLMLoJAHeU"",""type"":""message"",""role"":""as' || line 244: '{""type"":""user"",""message"":{""role"":""user"",""content"":[{""tool_use_id"":""toolu_01Gr93jDsTPRAPy1tsoTmdWo"",""type"":""tool_result"",'",,
chain-of-thought-conv-claude,chain-of-thought-conv-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,302,302,0,302,0,0,False,False,,,
chain-of-thought-conv-claude,chain-of-thought-conv-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,150,150,0,150,0,0,False,False,,,
chat-convergence-claude,chat-convergence-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,170,170,0,170,6,0,False,False,,,claude:user_block:document:6
chat-convergence-claude,chat-convergence-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,150,150,0,150,0,0,False,False,,,
cognitive-semi-groups-b2bf-claude,cognitive-semi-groups-b2bf-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,266,266,0,266,2,0,False,False,,,claude:user_block:document:2
cognitive-semi-groups-b2bf-claude,cognitive-semi-groups-b2bf-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,76,76,0,76,0,0,False,False,,,
collab-disagreement-claude,collab-disagreement-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,25,0,25,0,0,0,True,False,"line 1: '## Resource Finding Phase Complete' || line 3: 'I have successfully completed the resource gathering for the research on ""Collaborative Disagreement Resolution Outperfo' || line 5: '### Papers Downloaded (15)'",,
collab-disagreement-claude,collab-disagreement-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,26,0,26,0,0,0,True,False,"line 1: ""All phases have been completed successfully. Here's a summary of what was accomplished:"" || line 3: '---' || line 5: '## Research Session Complete'",,
collab-disagreement-codex,collab-disagreement-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,145,142,3,141,0,0,False,False,"line 1: 'Reading prompt from stdin...' || line 94: '{""type"":""item.completed"",""item"":{""id"":""item_60"",""type"":""command_execution"",""command"":""/bin/bash -lc \\""python - <<\'PY\'\\ni' || line 95: ' toto “ R“Reedd TTeeaamminingg”\\n”\\n Critique SL-CAI\\n\\nModel ProP H mr a op r mt m s S pE fau tli m sc l i Sp tEi la nl'",,
collab-disagreement-codex,collab-disagreement-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,224,223,1,222,0,0,False,False,line 1: 'Reading prompt from stdin...',,
collab-disagreement-gemini,collab-disagreement-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,155,140,15,140,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 3: '[ERROR] [IDEClient] Directory mismatch. Gemini CLI is running in a different location than the open workspace in the IDE',,
